,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M,label
4110,-1.3297061,-1.0598077,-0.5083253,0.41041976,-0.6108406,False,True,False,no_failure
4111,0.003039459,1.2929128,0.22572446,-0.2890892,0.54976636,False,False,True,no_failure
4112,1.0025944,1.0495373,-0.6153742,0.06066529,-2.0325842,False,False,True,no_failure
4113,-0.27461657,-0.57303196,0.80684716,-1.4392433,-1.0750835,True,False,False,no_failure
4114,1.7800448,2.0230887,0.46429062,-0.98187196,-0.34970406,False,False,True,no_failure
4115,-1.6073622,-1.4654499,-0.0006075345,-0.81372076,-1.1331139,False,True,False,no_failure
4116,1.3913195,0.7250284,0.02386079,-0.37652776,0.5062436,False,True,False,no_failure
4117,1.2247328,0.40051952,-0.25752494,-0.17474636,-1.9020158,False,True,False,no_failure
4118,1.1136636,0.15711926,-0.09236375,-0.410158,-1.3942504,False,True,False,no_failure
4119,-1.6628968,-1.3843166,-0.35539824,0.28262478,-2.003569,False,False,True,no_failure
4120,-1.7184312,-1.5465834,-0.46244717,-0.05367756,-1.931031,False,True,False,no_failure
4121,-1.2741715,-1.2220497,-0.24834932,0.18846002,-1.7134173,False,True,False,no_failure
4122,-2.6624515,-3.1691527,1.2166916,-1.6073945,-0.94451517,False,True,False,no_failure
4123,1.1691982,1.3740462,-0.49914965,0.11447362,-1.1186062,False,True,False,no_failure
4124,-1.2186538,-0.8975408,-0.3064616,0.9552295,-0.016029563,False,True,False,no_failure
4125,0.4472823,0.56276155,-0.025075858,-0.3092673,-1.8584931,False,True,False,no_failure
4126,1.613441,1.3740462,-0.6704279,1.1839151,-1.234667,False,True,False,HDF
4127,-0.10802973,1.2118042,0.39394417,-1.1702014,0.78188777,False,False,True,no_failure
4128,-1.8850181,-1.2220497,-0.13212478,-0.26891112,-1.162129,False,True,False,no_failure
4129,0.003039459,-0.41076514,-0.52055943,0.53821456,-0.11758267,False,False,True,no_failure
4130,0.39176467,0.07598585,-0.42268613,-0.2083766,-1.2781897,False,False,True,no_failure
4131,-0.16354737,-0.41076514,0.42452958,-0.80699486,-0.34970406,False,True,False,no_failure
4132,-0.10802973,-0.57303196,0.45205647,-1.0020502,-1.6263717,False,False,True,no_failure
4133,1.2247328,1.2118042,0.73955923,-1.1029409,-2.0180764,False,False,True,no_failure
4134,0.003039459,-0.32965645,0.14926095,-0.69937795,0.86893326,False,False,True,no_failure
4135,-1.9405527,-1.8710923,0.036094952,-0.27563706,0.18707666,False,True,False,no_failure
4136,-1.1075846,-0.57303196,-0.68266207,1.3722441,-1.9165235,False,True,False,PWF
4137,-0.21908197,-0.6541654,-0.2544664,0.06739124,-0.24815094,False,True,False,no_failure
4138,0.2251609,0.40051952,-0.34928116,-0.38325396,0.91245604,True,False,False,no_failure
4139,1.891097,2.2664642,-0.12906623,-0.35634968,-1.931031,False,False,True,no_failure
4140,1.0025944,1.2929128,-0.45327154,0.66600955,0.9269636,False,True,False,OSF
4141,0.9470767,0.8872705,-0.39210072,0.040487204,-0.55281025,False,True,False,no_failure
4142,-0.21908197,0.8872705,-0.14435893,-0.073855646,-1.5103111,False,True,False,no_failure
4143,-0.38568574,-0.41076514,-0.60314006,1.0359421,-0.14659785,False,False,True,no_failure
4144,0.9470767,1.0495373,0.15231949,-0.8877075,0.34666014,False,True,False,no_failure
4145,0.114108644,-0.49189854,-0.57561314,0.53821456,-0.9300076,False,True,False,no_failure
4146,-1.3297061,-0.97867423,0.12785117,-0.82717294,-1.3072048,False,True,False,no_failure
4147,-1.1075846,-0.6541654,0.4704077,-0.975146,-0.5237951,True,False,False,no_failure
4148,1.3357849,1.698555,0.7242666,-1.3047223,0.94147116,True,False,False,no_failure
4149,-0.10802973,1.2118042,0.5040516,-1.244188,0.491736,False,True,False,no_failure
4150,-1.4407753,-1.9522258,0.06362182,-0.52450085,-0.30618128,False,True,False,no_failure
4151,-1.4407753,-0.57303196,-0.3890422,0.107747674,-0.24815094,False,True,False,no_failure
4152,1.2802503,0.7250284,0.6233347,-1.0962149,-0.82845443,False,True,False,no_failure
4153,-0.55227256,-0.24852304,-0.3523397,0.3633374,-1.2491745,False,True,False,no_failure
4154,-0.77439404,-0.08625621,-0.30952013,-0.34289753,0.59328914,False,True,False,no_failure
4155,-2.3292778,-2.5201101,-0.30034453,0.15482979,-0.03053715,False,True,False,no_failure
4156,0.2806955,0.8061618,-0.018958779,-0.22855468,-1.7134173,False,True,False,no_failure
4157,0.2251609,0.7250284,-0.18411997,-0.59848726,-0.69788617,False,True,False,no_failure
4158,0.4472823,-0.16738963,-0.529735,0.57184476,0.6077967,False,True,False,no_failure
4159,-0.16354737,0.96840394,-0.06789543,-0.18147255,-0.71239376,False,True,False,no_failure
4160,-1.5518275,-1.0598077,0.17678782,-0.4303361,-1.9165235,False,True,False,no_failure
4161,-0.94099784,-0.08625621,-0.04954418,0.16155599,0.6948422,False,False,True,no_failure
4162,-0.71885943,-1.3843166,-0.22082247,-0.073855646,1.1300697,False,True,False,no_failure
4163,-1.7184312,-0.6541654,-0.13518332,-0.05367756,-0.72690135,False,True,False,no_failure
4164,1.7800448,1.8608218,0.3511246,-0.6522958,0.6077967,False,True,False,no_failure
4165,-1.1075846,-0.8975408,-0.13212478,-0.3361716,0.65131944,False,True,False,no_failure
4166,1.2802503,0.48162815,-0.0036660752,-0.45724037,-1.7569401,False,True,False,no_failure
4167,-0.71885943,0.48162815,0.74567634,-1.0693107,0.5207512,True,False,False,no_failure
4168,-0.82992864,-0.16738963,-0.5480863,0.67946166,-1.6698946,False,False,True,no_failure
4169,-1.8850181,-1.4654499,1.1096426,-1.5334079,0.15806149,False,False,True,no_failure
4170,0.003039459,-0.32965645,-0.59090585,1.7825334,0.21609183,True,False,False,PWF
4171,-0.38568574,-0.49189854,0.24713424,-1.0289544,-0.07405991,False,True,False,no_failure
4172,-1.4963099,-2.2767346,0.7181495,-1.3585306,-1.33622,False,False,True,no_failure
4173,-0.27461657,0.23825268,-0.0006075345,-0.27563706,0.6077967,False,True,False,no_failure
4174,1.6689756,2.1041973,-0.34622264,0.63910526,-0.8719772,True,False,False,no_failure
4175,-2.6069338,-3.0880194,-0.55726194,0.3633374,-1.089591,False,False,True,no_failure
4176,-0.82992864,-0.6541654,0.5376956,-1.0894887,-0.8719772,False,True,False,no_failure
4177,-1.7184312,-1.8710923,-0.5480863,0.14810385,0.20158425,False,False,True,no_failure
4178,1.3357849,1.7796885,-0.21776392,-0.3092673,0.7528726,False,True,False,no_failure
4179,-1.0520501,-0.8164074,1.5837165,-1.7957237,-1.5103111,False,True,False,no_failure
4180,1.613441,1.2118042,0.52852,-0.7666384,0.65131944,False,False,True,no_failure
4181,0.72493833,0.40051952,-0.29728597,0.38351548,-0.81394684,False,False,True,no_failure
4182,-1.8850181,-1.4654499,-0.08930521,-0.25545898,0.0274932,False,True,False,no_failure
4183,-0.88546324,-0.08625621,1.3053893,-1.540134,0.6948422,False,True,False,no_failure
4184,0.72493833,0.3193861,-0.4440959,0.56511885,-0.71239376,False,True,False,no_failure
4185,-0.052495133,0.07598585,0.060563277,-0.7599125,-1.6118642,False,False,True,no_failure
4186,1.0025944,1.2929128,-0.09236375,-0.2083766,0.89794844,False,True,False,no_failure
4187,-0.10802973,-0.24852304,-0.37986657,0.65928334,-1.9165235,False,True,False,no_failure
4188,-1.1631192,-0.8975408,0.18902197,-0.685926,-0.30618128,False,True,False,no_failure
4189,1.2247328,1.2118042,0.81602275,-1.4257911,0.4772284,False,False,True,no_failure
4190,-0.71885943,-1.3843166,-0.13212478,0.06066529,-0.17561302,False,False,True,no_failure
4191,-1.6073622,-1.3031831,-0.16576873,0.027035056,-0.8574696,True,False,False,no_failure
4192,1.891097,2.3475976,-0.5327936,1.015764,-1.8875083,False,False,True,no_failure
4193,0.003039459,-0.57303196,-0.42268613,0.6256531,-2.0615993,False,True,False,no_failure
4194,0.1696263,0.3193861,-0.15965164,-0.14784233,-0.11758267,True,False,False,no_failure
4195,-1.3297061,-1.140941,0.8986034,-1.4056131,0.042000785,False,False,True,no_failure
4196,-1.2186538,-0.24852304,-0.031192938,-0.3159935,-0.46576476,False,True,False,no_failure
4197,-1.2741715,-1.7088255,-0.16882727,0.2422686,-1.089591,False,True,False,no_failure
4198,-1.9960873,-1.7088255,-0.2911689,0.16155599,1.0285167,False,True,False,no_failure
4199,-0.71885943,-1.0598077,-0.26670057,-0.4841447,-0.39322683,False,True,False,no_failure
4200,-0.77439404,-1.140941,0.14926095,0.020308854,0.6948422,True,False,False,no_failure
4201,0.058574054,1.3740462,0.2654855,-1.0625845,-1.4377731,True,False,False,no_failure
4202,-0.99651545,-0.41076514,0.09114868,-0.59848726,-2.0906146,False,True,False,no_failure
4203,-1.4407753,-0.97867423,-0.04648564,-0.410158,-1.6553869,False,True,False,no_failure
4204,-2.6069338,-3.0068858,-0.0740125,-0.3899799,-0.78493166,False,True,False,no_failure
4205,-0.6078072,0.48162815,-0.38598365,0.17500813,-0.07405991,False,True,False,no_failure
4206,-0.052495133,0.7250284,-0.3431641,0.5247624,0.7093498,False,True,False,no_failure
4207,0.33623007,0.48162815,0.8404911,-1.3787088,-0.33519647,True,False,False,no_failure
4208,-1.3852407,-1.9522258,-0.19635414,-0.5783091,-0.36421165,False,True,False,no_failure
4209,1.058129,1.2929128,-0.4869155,0.28935072,-0.16110544,False,False,True,no_failure
4210,-0.21908197,0.96840394,1.2013988,-1.5670382,0.1290463,False,True,False,no_failure
4211,-0.052495133,-0.7352988,-0.15353456,-0.40343207,0.31764495,False,False,True,no_failure
4212,-0.16354737,1.2118042,0.109499924,-0.3361716,-1.4522808,False,True,False,no_failure
4213,0.1696263,0.8872705,-0.16882727,-0.3294454,-1.0025456,False,True,False,no_failure
4214,-1.3297061,-1.2220497,0.15537803,-0.90115935,-1.9455386,False,True,False,no_failure
4215,1.5579064,1.0495373,0.15843657,-0.6522958,-1.4087579,False,False,True,no_failure
4216,-0.4412034,0.15711926,0.29607087,-0.6791999,-0.5237951,False,True,False,no_failure
4217,0.61388606,0.15711926,0.13396825,-0.73973435,0.17256907,False,True,False,no_failure
4218,-1.8850181,-1.4654499,-0.29422742,-0.2890892,0.30313736,False,False,True,no_failure
4219,-1.9960873,-1.9522258,0.41535395,-1.116393,-0.10307509,False,True,False,no_failure
4220,-1.6073622,-0.8164074,-0.3890422,-0.20165065,1.1155622,False,True,False,no_failure
4221,0.33623007,0.8872705,-0.058719803,-0.5850353,-1.931031,False,True,False,no_failure
4222,0.8360075,-0.24852304,-0.6398425,0.76017404,0.7673802,False,True,False,HDF
4223,0.4472823,0.48162815,-0.20552976,0.040487204,-1.234667,False,True,False,no_failure
4224,0.058574054,-0.08625621,-0.6734865,0.24899454,-0.2046282,False,True,False,no_failure
4225,0.003039459,0.48162815,0.6447445,-1.3450787,-0.27716613,False,True,False,no_failure
4226,0.33623007,-0.0051228036,1.0178864,-1.2509139,-1.4522808,False,False,True,no_failure
4227,0.003039459,0.3193861,1.3237405,-1.7486415,0.9269636,False,True,False,no_failure
4228,-0.21908197,0.8872705,-0.11683207,-0.45724037,-0.16110544,False,True,False,no_failure
4229,-2.051622,-2.1956012,-0.22693954,-0.47741848,-1.9020158,False,False,True,no_failure
4230,-1.3297061,-1.789959,0.57133955,-1.0356804,-1.2056518,False,True,False,no_failure
4231,-1.0520501,-0.7352988,-0.2085883,0.013582911,-1.7134173,False,True,False,no_failure
4232,-1.3852407,-1.0598077,0.2746611,-0.5783091,-1.3797429,False,True,False,no_failure
4233,-1.6628968,-1.140941,-0.12294915,-0.49087062,-0.24815094,False,True,False,no_failure
4234,0.9470767,1.2118042,-0.57255465,0.55839264,0.1435539,False,True,False,no_failure
4235,-1.6628968,-1.5465834,0.3205392,-0.6119394,-0.596333,False,False,True,no_failure
4236,-1.4963099,-1.9522258,0.07891452,-0.17474636,-1.9745538,False,False,True,no_failure
4237,0.114108644,-0.41076514,0.32359776,-0.9146115,-2.0906146,True,False,False,no_failure
4238,1.3357849,1.8608218,0.1003243,-0.05367756,-1.0460683,False,True,False,no_failure
4239,0.39176467,0.07598585,0.09420722,-0.5177749,-1.234667,False,True,False,no_failure
4240,0.2806955,0.40051952,-0.38598365,-0.087307796,-0.30618128,False,True,False,no_failure
4241,-1.7184312,-1.3031831,0.28077817,-0.6791999,-0.4077344,False,True,False,no_failure
4242,0.9470767,0.96840394,0.38171002,-0.9549679,-1.481296,False,False,True,no_failure
4243,1.4468541,0.8061618,-0.3615153,0.19518623,-0.48027235,False,True,False,no_failure
4244,-0.4412034,0.7250284,0.11255847,-0.35634968,0.6948422,False,True,False,no_failure
4245,0.2806955,0.56276155,1.620419,-1.9100666,0.491736,False,False,True,no_failure
4246,-2.3292778,-2.357868,-0.058719803,-0.3159935,-1.8730006,False,False,True,no_failure
4247,0.72493833,0.23825268,0.09420722,-0.82044697,-0.7414089,False,True,False,no_failure
4248,-0.99651545,-0.32965645,0.088090144,-0.3630756,-0.50928754,False,True,False,no_failure
4249,-0.88546324,-1.3031831,0.020802248,-0.39670587,-0.19012061,False,False,True,no_failure
4250,-1.3852407,-1.4654499,-0.2605835,-0.006595179,-1.931031,False,True,False,no_failure
4251,-1.3852407,-1.789959,-0.35539824,0.56511885,-1.1476214,False,True,False,no_failure
4252,1.058129,0.56276155,-0.14741749,-0.45051444,-0.842962,False,True,False,no_failure
4253,1.1691982,1.4551797,0.42758814,-1.1432973,-1.5538338,True,False,False,no_failure
4254,-0.94099784,-0.49189854,0.17678782,-0.80026865,0.07101596,False,False,True,no_failure
4255,-1.3297061,-1.0598077,-0.6245498,0.28935072,-0.5237951,False,True,False,no_failure
4256,-0.94099784,-0.49189854,-0.63678396,0.74672216,0.59328914,True,False,False,no_failure
4257,0.2806955,0.56276155,-0.676545,0.57857096,-1.089591,False,True,False,no_failure
4258,0.058574054,-0.0051228036,-0.42574468,0.06739124,-1.0605758,False,True,False,no_failure
4259,-0.94099784,-1.7088255,-0.13824186,0.4844062,-1.6844021,False,True,False,no_failure
4260,-1.8850181,-1.9522258,0.057504736,-0.39670587,-0.7559165,False,True,False,no_failure
4261,0.114108644,-0.49189854,0.057504736,-0.6119394,-1.8149704,False,False,True,no_failure
4262,-1.7184312,-1.3031831,0.2654855,-0.90788555,-0.8574696,False,False,True,no_failure
4263,1.0025944,0.8872705,0.6936812,-1.0760367,-0.4077344,True,False,False,no_failure
4264,-0.88546324,-0.0051228036,0.048329115,-0.23528089,-0.0885675,False,True,False,no_failure
4265,-0.16354737,0.96840394,0.16149512,-0.73973435,-0.0885675,False,False,True,no_failure
4266,0.2251609,1.9419552,0.11561701,-0.38325396,-0.50928754,False,False,True,no_failure
4267,-0.55227256,-0.08625621,0.4337052,-0.99532413,-1.4522808,False,False,True,no_failure
4268,-0.55227256,-0.7352988,-0.563379,0.5247624,0.042000785,False,True,False,no_failure
4269,-1.9405527,-1.9522258,0.18902197,-0.82044697,-0.72690135,False,False,True,no_failure
4270,-0.38568574,-0.8975408,-0.4960911,0.6996398,-1.9890614,False,False,True,no_failure
4271,1.1691982,1.6174464,-0.5022082,0.6861876,0.34666014,False,False,True,no_failure
4272,0.5028169,0.7250284,-0.16882727,-0.6186656,-1.4958035,False,True,False,no_failure
4273,-0.38568574,-0.57303196,-0.06789543,-0.45051444,-1.9455386,False,True,False,no_failure
4274,-2.051622,-1.9522258,0.4489979,-0.90788555,-0.03053715,False,False,True,no_failure
4275,1.5579064,0.96840394,0.53463703,-1.2374619,-1.2926973,True,False,False,no_failure
4276,-1.7739658,-1.3843166,-0.043427102,-0.20165065,-0.78493166,False,True,False,no_failure
4277,0.8360075,0.15711926,0.22572446,-1.1096671,-0.56731784,False,True,False,no_failure
4278,-0.94099784,-0.32965645,1.1555208,-1.6342987,-0.14659785,False,True,False,no_failure
4279,0.72493833,-0.08625621,2.6144447,-2.1791084,0.88344085,False,False,True,PWF
4280,-1.7184312,-1.4654499,0.042212036,-0.32271945,0.9995015,False,True,False,no_failure
4281,-0.77439404,-0.08625621,-0.4593886,-0.046951614,-1.4522808,False,True,False,no_failure
4282,-1.2186538,-1.2220497,0.45817354,-1.1903795,-1.829478,False,False,True,no_failure
4283,-0.052495133,-0.7352988,-0.32481283,-0.3159935,0.23059942,False,False,True,no_failure
4284,-0.16354737,1.1306708,-0.06483688,-0.34962374,-1.2201593,True,False,False,no_failure
4285,0.33623007,0.8061618,1.2013988,-1.7553674,-1.4958035,False,True,False,no_failure
4286,1.7800448,1.6174464,0.31136358,-0.7666384,-0.7559165,False,True,False,no_failure
4287,0.1696263,0.8061618,-0.26975912,0.4036936,-0.97353035,False,False,True,no_failure
4288,1.0025944,0.8061618,-0.2605835,-0.24200682,-1.1040987,False,False,True,no_failure
4289,-2.3292778,-2.357868,0.14926095,-0.70610416,0.44821325,False,True,False,no_failure
4290,-1.1075846,-1.789959,0.5988664,-1.3787088,0.1435539,False,False,True,no_failure
4291,1.2247328,0.40051952,-0.36457387,0.76690024,-1.8149704,False,True,False,no_failure
4292,0.058574054,-0.16738963,-0.24223225,0.50458425,-0.596333,False,True,False,no_failure
4293,-1.1631192,-1.6276921,-0.1413004,0.04721315,1.0140091,False,True,False,no_failure
4294,-0.94099784,-0.41076514,-0.28505182,0.22209026,-0.21913579,False,True,False,no_failure
4295,1.3913195,0.7250284,-0.08318813,-0.22182874,-0.5237951,False,False,True,no_failure
4296,0.2806955,0.15711926,0.14008532,-0.80026865,-0.29167372,False,True,False,no_failure
4297,-1.2741715,-1.5465834,-0.18106143,-0.30254135,-0.17561302,False,True,False,no_failure
4298,1.1136636,1.0495373,0.42147106,-0.9415158,-0.03053715,True,False,False,no_failure
4299,-2.3292778,-2.2767346,1.3482088,-1.8293539,-1.1186062,False,False,True,no_failure
4300,0.058574054,-0.32965645,-0.30340305,-0.24200682,0.042000785,False,True,False,no_failure
4301,-1.3297061,-1.6276921,-0.3890422,0.08084338,-1.6118642,False,True,False,no_failure
4302,-0.38568574,-0.8975408,-0.1871785,-0.46396634,0.94147116,False,False,True,no_failure
4303,-1.8294835,-1.2220497,-0.36457387,-0.55140513,-0.81394684,False,False,True,no_failure
4304,-1.7184312,-1.3843166,0.53463703,-0.80699486,-0.8864848,False,True,False,no_failure
4305,-1.7739658,-1.2220497,0.42147106,-0.82044697,-1.7859552,False,False,True,no_failure
4306,-0.052495133,-0.41076514,0.68144697,-1.0222282,-0.45125717,False,True,False,no_failure
4307,-1.1631192,-0.24852304,0.63556886,-1.244188,-1.7859552,False,True,False,no_failure
4308,-0.94099784,-0.16738963,0.039153494,-0.537953,-1.3217125,True,False,False,no_failure
4309,0.114108644,1.2118042,-0.055661265,-0.5312268,0.88344085,False,True,False,no_failure
4310,0.114108644,-0.32965645,0.24101716,-0.99532413,-0.30618128,False,True,False,no_failure
4311,-1.6628968,-1.7088255,-0.14741749,-0.10075994,-2.0180764,False,False,True,no_failure
4312,0.61388606,-0.24852304,-0.28811035,0.49113214,-0.71239376,True,False,False,no_failure
4313,-2.5513992,-2.9257524,0.12173409,-0.34962374,-0.45125717,False,True,False,no_failure
4314,0.2251609,0.40051952,-0.12294915,-0.2083766,-0.016029563,False,True,False,no_failure
4315,0.058574054,1.4551797,-0.26670057,-0.24200682,-0.2046282,False,True,False,no_failure
4316,-1.3297061,-1.7088255,0.83743256,-1.2778182,-1.1766366,False,True,False,no_failure
4317,-1.3297061,-0.24852304,0.38171002,-1.0693107,-1.2491745,False,True,False,no_failure
4318,1.1136636,-0.0051228036,0.608042,-1.1029409,0.17256907,False,True,False,no_failure
4319,-1.7739658,-1.6276921,1.0056523,-1.4661474,-1.4958035,False,False,True,no_failure
4320,1.2802503,1.698555,-0.46244717,0.18846002,1.1155622,False,True,False,no_failure
4321,-1.7739658,-1.2220497,-0.1565931,-0.5312268,-1.6989098,False,False,True,no_failure
4322,-0.6078072,-0.7352988,-0.21164684,0.15482979,-1.4522808,False,True,False,no_failure
4323,1.1691982,0.15711926,0.08197306,-0.7531865,-1.727925,False,False,True,no_failure
4324,-1.3852407,-2.0333345,-0.26670057,0.06739124,-1.3797429,False,True,False,no_failure
4325,-1.7739658,-1.7088255,0.15537803,-0.80026865,0.7238574,False,True,False,no_failure
4326,-1.2741715,-1.5465834,0.3725344,-0.8742553,0.6803346,False,False,True,no_failure
4327,1.0025944,0.96840394,-0.2544664,-0.40343207,-0.16110544,False,True,False,no_failure
4328,-1.6073622,-1.3843166,-0.1565931,-0.44378823,-1.5973566,False,False,True,no_failure
4329,0.058574054,-0.57303196,-0.1413004,0.22209026,-1.6698946,False,True,False,no_failure
4330,0.33623007,0.3193861,-0.63372546,0.16828193,-0.596333,False,False,True,no_failure
4331,0.058574054,0.40051952,0.4184125,-0.9616939,0.5207512,False,False,True,no_failure
4332,-1.8294835,-1.789959,-0.13212478,-0.17474636,0.25961462,False,True,False,no_failure
4333,0.9470767,0.40051952,0.15231949,-0.6657477,-0.6398558,False,True,False,no_failure
4334,1.1136636,1.2929128,-0.55726194,0.43059787,-0.13209026,False,True,False,no_failure
4335,0.2251609,0.40051952,-0.29728597,-0.22182874,-0.16110544,False,False,True,no_failure
4336,-1.4407753,-1.140941,-0.40127635,0.15482979,-1.0025456,False,True,False,no_failure
4337,0.2251609,0.48162815,0.64780307,-1.0827627,-1.3217125,False,True,False,no_failure
4338,1.0025944,1.2118042,0.37559295,-0.99532413,0.79639536,False,False,True,no_failure
4339,-1.8294835,-1.4654499,0.48875895,-1.3383526,0.0274932,False,True,False,no_failure
4340,0.66942066,0.8061618,-0.10765645,-0.18147255,0.1435539,False,True,False,no_failure
4341,-0.94099784,-0.8975408,-0.13824186,0.08084338,-0.27716613,False,False,True,no_failure
4342,-1.3297061,-0.8975408,0.1676122,-0.5917613,-0.26265854,False,False,True,no_failure
4343,-1.4407753,-0.97867423,1.3849113,-1.6612028,-1.5538338,False,False,True,no_failure
4344,0.66942066,0.48162815,0.23490007,-0.9347896,0.86893326,False,False,True,no_failure
4345,-0.38568574,0.7250284,0.92613024,-1.4392433,0.43370566,False,True,False,no_failure
4346,0.058574054,-0.6541654,0.4184125,-0.90788555,-1.2636821,False,True,False,no_failure
4347,-0.99651545,-1.4654499,-0.4410374,0.040487204,-1.2201593,False,True,False,no_failure
4348,0.9470767,1.2118042,-0.3217543,-0.120938025,0.86893326,False,True,False,no_failure
4349,-0.88546324,-0.08625621,0.21349029,-1.0827627,0.25961462,False,True,False,no_failure
4350,-0.16354737,1.0495373,0.3725344,-1.0222282,-1.6408794,False,True,False,no_failure
4351,0.003039459,1.0495373,-0.08318813,-0.5312268,-1.1186062,False,True,False,no_failure
4352,1.5023887,0.96840394,-0.009783156,-0.34289753,1.2461305,False,True,False,no_failure
4353,-2.6069338,-3.0068858,0.051387656,-0.564857,-0.81394684,False,True,False,no_failure
4354,1.5579064,1.1306708,-0.55114484,0.7063657,0.62230426,False,True,False,HDF
4355,-0.94099784,0.07598585,0.03303641,-0.6186656,-0.6543634,False,False,True,no_failure
4356,1.0025944,0.56276155,0.5896908,-1.0693107,1.0720395,False,False,True,TWF
4357,0.66942066,0.3193861,1.0974085,-1.6275725,-0.6543634,False,False,True,no_failure
4358,0.058574054,0.23825268,0.16149512,-0.537953,-1.8875083,False,True,False,no_failure
4359,-0.88546324,-0.32965645,-0.5022082,0.49785835,-1.0605758,False,False,True,no_failure
4360,1.3913195,1.698555,0.47958332,-1.1298451,-0.50928754,False,False,True,no_failure
4361,0.114108644,-0.0051228036,0.15843657,-0.90788555,-1.6408794,False,True,False,no_failure
4362,-0.77439404,-1.3031831,-0.33398846,0.027035056,0.7528726,False,True,False,no_failure
4363,0.8360075,-0.24852304,0.66615427,-1.2845441,0.6948422,True,False,False,no_failure
4364,0.114108644,0.48162815,1.247277,-1.6342987,-1.0170531,False,True,False,no_failure
4365,1.7245102,1.2929128,-0.902877,1.3789706,0.056508373,False,True,False,HDF
4366,-0.94099784,-0.41076514,0.71509093,-1.123119,0.23059942,False,True,False,no_failure
4367,-1.2741715,-1.0598077,0.228783,-0.7464603,-0.03053715,False,False,True,no_failure
4368,-1.1075846,-0.7352988,0.32359776,-0.8877075,-0.50928754,False,True,False,no_failure
4369,-1.3297061,-0.24852304,0.341949,-0.92806363,-1.4377731,False,True,False,no_failure
4370,-0.82992864,-1.3031831,0.4398223,-0.9482417,-0.55281025,False,True,False,no_failure
4371,-1.9960873,-1.789959,0.088090144,-1.0222282,-1.931031,False,True,False,no_failure
4372,0.2806955,-0.32965645,0.23490007,-1.0222282,-0.016029563,False,False,True,no_failure
4373,0.8915421,0.8872705,-0.018958779,-0.087307796,0.86893326,False,False,True,no_failure
4374,-1.1075846,-0.7352988,0.16149512,-0.4168842,-0.19012061,False,True,False,no_failure
4375,0.8915421,0.56276155,1.2197502,-1.560312,-1.3507277,False,False,True,no_failure
4376,-2.6624515,-3.1691527,0.5132273,-0.7666384,-0.8719772,False,False,True,no_failure
4377,-0.33015114,-0.57303196,0.09114868,-0.52450085,0.056508373,True,False,False,no_failure
4378,-1.6073622,-1.3843166,-0.26364204,0.42387167,-1.7134173,False,False,True,no_failure
4379,-0.10802973,-0.8164074,0.40617836,-0.7464603,0.7528726,False,True,False,no_failure
4380,0.003039459,-0.32965645,-0.29422742,0.22209026,0.97048634,False,True,False,no_failure
4381,0.9470767,0.56276155,0.014685168,-0.69937795,-1.2056518,True,False,False,no_failure
4382,-0.052495133,0.96840394,-0.22082247,0.41041976,-0.56731784,True,False,False,no_failure
4383,0.9470767,0.96840394,-0.4440959,0.5920229,-1.9600462,False,False,True,no_failure
4384,0.058574054,-0.6541654,0.106441386,-0.6657477,-0.45125717,False,True,False,no_failure
4385,-0.99651545,-1.3843166,-0.5022082,0.04721315,0.66582704,False,True,False,no_failure
4386,-0.27461657,0.8061618,-0.30340305,0.06739124,-1.2201593,False,True,False,no_failure
4387,0.1696263,0.96840394,1.0240035,-1.6208465,-1.3217125,False,False,True,no_failure
4388,1.2247328,1.698555,1.0423548,-1.4056131,-2.0615993,False,True,False,no_failure
4389,-1.3297061,-2.0333345,-0.28505182,0.094295524,-0.596333,False,False,True,no_failure
4390,0.8915421,0.8061618,0.30218798,-0.7531865,-1.2636821,False,False,True,no_failure
4391,0.7804729,0.643895,-0.5022082,-0.16802041,-0.2046282,False,True,False,no_failure
4392,0.9470767,0.8872705,0.11255847,-0.410158,-0.37871924,False,True,False,no_failure
4393,-1.4963099,-2.357868,-0.3217543,0.29607692,-1.7424325,False,True,False,no_failure
4394,-1.1631192,-1.3031831,0.28077817,-0.7599125,-0.596333,False,True,False,no_failure
4395,-1.7739658,-1.5465834,0.06362182,-0.52450085,-1.4087579,False,True,False,no_failure
4396,-0.052495133,-0.49189854,0.14008532,-0.82717294,-2.003569,False,False,True,no_failure
4397,0.2806955,0.56276155,-0.022017319,-0.120938025,-1.1331139,False,False,True,no_failure
4398,0.4472823,-0.08625621,0.042212036,-0.3159935,-1.9600462,False,True,False,no_failure
4399,-0.99651545,-0.8164074,-0.2085883,-0.26891112,0.54976636,True,False,False,no_failure
4400,0.9470767,1.2118042,-0.1413004,-0.046951614,-0.059552323,False,True,False,no_failure
4401,-0.94099784,-0.24852304,-0.10765645,-0.4841447,-1.4377731,False,True,False,no_failure
4402,-0.10802973,0.8061618,0.81296426,-1.3921609,-0.07405991,False,False,True,no_failure
4403,-1.0520501,-0.24852304,0.46123207,-0.9415158,-2.003569,False,False,True,no_failure
4404,-0.38568574,-0.8164074,-0.23917371,-0.685926,0.85442567,False,True,False,no_failure
4405,0.5028169,0.643895,0.3572417,-0.92133766,0.15806149,False,True,False,no_failure
4406,0.8915421,0.40051952,-0.43186176,0.00013076549,0.95597875,False,False,True,HDF
